app_link,app_name,certificate,date,developer,download_link,dpi,md5_hash,name,os,package,sha1_certificate,sha1_hash,sha256_certificate,sha256_hash,size,version
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-373-0-0-31-112-release/facebook-373-0-0-31-112-3-android-apk-download/,Facebook 373.0.0.31.112 (arm-v7a) (360-480dpi) (Android 6.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 1, 2022 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-373-0-0-31-112-release/facebook-373-0-0-31-112-3-android-apk-download/download/?key=c13f6c50a74cbfdcd4a9903fbae1ce399868773e,"360, 400, 420, 480dpi ",e91d07e701b0b3ce4666f06c126e0938,"com.facebook.katana_373.0.0.31.112-314614855_minAPI23(armeabi-v7a)(400,420,360,480dpi)_apkmirror.com.apk","Min: Android 6.0 (Marshmallow, API 23)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,729ed2568bcba1fdb4ae597eabbd667366359e6d,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,8dd5c79179abbb8b856cfdcc640df4d3800d4591952fd85017caca5633f8f7f4,"49.58 MB (51,984,919 bytes)Supports installation on external storage.",373.0.0.31.112 (314614855)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-364-0-0-8-132-release/facebook-364-0-0-8-132-android-apk-download/,Facebook 364.0.0.8.132 beta (arm-v7a) (280-320dpi) (Android 6.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
April 25, 2022 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-364-0-0-8-132-release/facebook-364-0-0-8-132-android-apk-download/download/?key=0c14e67519e079b9484071607638b1a94666e765,"280, 320dpi ",ef696af4163715c92ac1802bc7a7118e,"com.facebook.katana_364.0.0.8.132-312814426_minAPI23(armeabi-v7a)(280,320dpi)_apkmirror.com.apk","Min: Android 6.0 (Marshmallow, API 23)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,8cd767d9bcdf57d731cd56b0298cb94f8105afd6,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,b60137a85d6650dd60a8fa4b91926da35960eecde7262956d77925953aec8b55,"48.89 MB (51,264,584 bytes)Supports installation on external storage.",364.0.0.8.132 (312814426)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-358-0-0-0-87-release/facebook-358-0-0-0-87-android-apk-download/,Facebook 358.0.0.0.87 alpha (arm64-v8a) (213-240dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
March 8, 2022 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-358-0-0-0-87-release/facebook-358-0-0-0-87-android-apk-download/download/?key=88f25644f9de3f22508e80bd80172bf986e0f4c3,"213, 240dpi ",0f3673802cb34e4c2b46546f2bc17f40,"com.facebook.katana_358.0.0.0.87-311609035_minAPI29(arm64-v8a)(240,213dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,41c0b3b4ba50389bac2ba964a6a3052c78884771,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,ebbe65a187fb4e6c507171315a99e73360cff7781b7c37b254c00063e91d21e1,"63.69 MB (66,783,073 bytes)Supports installation on external storage.",358.0.0.0.87 (311609035)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-352-0-0-1-117-release/facebook-352-0-0-1-117-android-apk-download/,Facebook 352.0.0.1.117 beta (arm64-v8a) (213-240dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
January 26, 2022 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-352-0-0-1-117-release/facebook-352-0-0-1-117-android-apk-download/download/?key=f7a3eca47f077554c9988998cbbeb93957433420,"213, 240dpi ",6779d8a1c24066327afb5508b7f883bd,"com.facebook.katana_352.0.0.1.117-310411976_minAPI29(arm64-v8a)(240,213dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,a86f2330fcb16a2f47bb63964a9042c126a509ee,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,906795975153dabb91c47a26e902298b66e6b62a8ccd078756e8171257334190,"63.32 MB (66,393,786 bytes)Supports installation on external storage.",352.0.0.1.117 (310411976)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-347-0-0-16-237-release/facebook-347-0-0-16-237-android-apk-download/,Facebook 347.0.0.16.237 beta (arm-v7a) (560-640dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
December 4, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-347-0-0-16-237-release/facebook-347-0-0-16-237-android-apk-download/download/?key=333a429914c9ded39aacfefe05b406744c629a07,"560, 640dpi ",2ca9bf9a7e08839c3c63aa7833b1ced1,"com.facebook.katana_347.0.0.16.237-309426949_minAPI29(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,fef82883af152a56d6e23edca229b5122ffa7c85,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,17feda85659ec8cbed74f1f623b14caa5268f325ae414448a3a15a8e92a709b7,"65.09 MB (68,252,350 bytes)Supports installation on external storage.",347.0.0.16.237 (309426949)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-342-0-0-11-119-release/facebook-342-0-0-11-119-2-android-apk-download/,Facebook 342.0.0.11.119 beta (arm-v7a) (560-640dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
October 23, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-342-0-0-11-119-release/facebook-342-0-0-11-119-2-android-apk-download/download/?key=3fcc611c8eea16046dd40ff4e53498bf6f4e5d1d,"560, 640dpi ",71e37ab2114564794ef57819e46ac50b,"com.facebook.katana_342.0.0.11.119-308413506_minAPI29(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,015307317718c8e35c6ebdf02ca32af7e1f9fe9a,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,1296d5e667b2ebf2bc58942f5298f292c5318e5e12be1e2f7f94e808ad29433b,"64.83 MB (67,983,814 bytes)Supports installation on external storage.",342.0.0.11.119 (308413506)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-337-0-0-1-118-release/facebook-337-0-0-1-118-6-android-apk-download/,Facebook 337.0.0.1.118 beta (arm-v7a) (280-320dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
September 16, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-337-0-0-1-118-release/facebook-337-0-0-1-118-6-android-apk-download/download/?key=aee97e88feede8ba4e940c0b36d8a8df46ca907d,"280, 320dpi ",2d0da2962e6e8576437b7f6e78fdcf0d,"com.facebook.katana_337.0.0.1.118-287412451_minAPI29(armeabi-v7a)(320,280dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,db7c5be6ca1e46d2277533f6c5015153a58a47e4,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,5f9553d4f40eefd53346da618a26c4983499256240061b8e5ed5d2bc56942827,"74.62 MB (78,244,618 bytes)Supports installation on external storage.",337.0.0.1.118  (287412451)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-331-0-0-25-117-release/facebook-331-0-0-25-117-2-android-apk-download/,Facebook 331.0.0.25.117 beta (arm-v7a) (560-640dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
August 10, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-331-0-0-25-117-release/facebook-331-0-0-25-117-2-android-apk-download/download/?key=feb1839251f1206e19de14e60c7022215621ae61,"560, 640dpi ",4b49d0b4cda828fa83f84ba5ae9e05c3,"com.facebook.katana_331.0.0.25.117-286215520_minAPI29(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,704ad8b072f7a518732ae329ef9a9f590824218d,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,f11903bcef55aa9a2f9f103db40124d05db5ee4b1ee79b0d86e004e11fee8050,"59.56 MB (62,453,199 bytes)Supports installation on external storage.",331.0.0.25.117 (286215520)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-326-0-0-11-120-release/facebook-326-0-0-11-120-android-apk-download/,Facebook 326.0.0.11.120 beta (arm64-v8a) (nodpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 1, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-326-0-0-11-120-release/facebook-326-0-0-11-120-android-apk-download/download/?key=48310a54e3527ba20b27952d866fb6ad39faa53c,nodpi ,f60420d55161781ae1a40380e1b45c06,com.facebook.katana_326.0.0.11.120-285214093_minAPI29(arm64-v8a)(nodpi)_apkmirror.com.apk,"Min: Android 10 (Q, API 29)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,8ed00534209a9fc25769afdb12a832d61234abd5,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,620248a84c7b3a91a8a04fce77b658ccfce64115d30f8f52dd21ead5c955db7e,"65.22 MB (68,385,968 bytes)Supports installation on external storage.",326.0.0.11.120 (285214093)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-322-0-0-0-19-release/facebook-322-0-0-0-19-android-apk-download/,Facebook 322.0.0.0.19 alpha (arm-v7a) (560-640dpi) (Android 5.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
May 27, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-322-0-0-0-19-release/facebook-322-0-0-0-19-android-apk-download/download/?key=047670fa8a2976b9b197c7bbcc79699bb121e9ec,"560, 640dpi ",3b012b4ae0002033cbe536ce5aafe331,"com.facebook.katana_322.0.0.0.19-284401989_minAPI21(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 11 (API 30)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,d99806cbaebc5f1567c9fe339f64465f9a91f963,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,01eb8212d52d23185a709780a63c859814703ff2c1fe8220740f5195ceeae49f,"44.22 MB (46,372,075 bytes)Supports installation on external storage.",322.0.0.0.19 (284401989)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-316-0-0-43-116-release/facebook-316-0-0-43-116-android-apk-download/,Facebook 316.0.0.43.116 beta (arm-v7a) (560-640dpi) (Android 5.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
April 24, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-316-0-0-43-116-release/facebook-316-0-0-43-116-android-apk-download/download/?key=5431ac6af27ed21d17b0525c193786d92d3ef804,"560, 640dpi ",efe06c93e4967977274d87a093673ab6,"com.facebook.katana_316.0.0.43.116-283217585_minAPI21(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,2e543c52c929d6524d8b2109e2d346b44086f9e3,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,8019aa4e5abe15bba3bad524cfae48a5e81ef374ec112aa1957b5b98ec92612c,"42.82 MB (44,895,277 bytes)Supports installation on external storage.",316.0.0.43.116 (283217585)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-310-0-0-45-118-release/facebook-310-0-0-45-118-android-apk-download/,Facebook 310.0.0.45.118 beta (arm64-v8a) (560-640dpi) (Android 10+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
March 14, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-310-0-0-45-118-release/facebook-310-0-0-45-118-android-apk-download/download/?key=17320c3bc1cc4f7266bca3bbf2fef1cadaa308b6,"560, 640dpi ",4c89ce68bb84b7a7a213d8419f77cae6,"com.facebook.katana_310.0.0.45.118-282018239_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk","Min: Android 10 (Q, API 29)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,162da54f3b379de6046bb85f031cb25302918069,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,afb9b10fef039822f2be6bf0b47151b62b83a2fa57224fbfeded0fbcff50b5ea,"54.93 MB (57,594,717 bytes)Supports installation on external storage.",310.0.0.45.118 (282018239)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-305-0-0-30-120-release/facebook-305-0-0-30-120-android-apk-download/,Facebook 305.0.0.30.120 beta (arm-v7a) (560-640dpi) (Android 5.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
 February 6, 2021 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-305-0-0-30-120-release/facebook-305-0-0-30-120-android-apk-download/download/?key=a2c2e074b81169e6996231e23d27dc729dcecc64,"560, 640dpi ",846bfd71e8d61d7c14db3bfd7d386ef2,"com.facebook.katana_305.0.0.30.120-271752589_minAPI21(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,423ea8b88d12c728a9bd0c38cf1a3730f2807c62,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,bebd3ee40d771b9344c6fdee1bfbbb84457245241d57ae9f31e6594b2fa7d88a,"41.39 MB (43,404,325 bytes)Supports installation on external storage.",305.0.0.30.120 (271752589)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-301-0-0-0-262-release/facebook-301-0-0-0-262-3-android-apk-download/,Facebook 301.0.0.0.262 alpha (arm-v7a) (280-320dpi) (Android 5.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
December 23, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-301-0-0-0-262-release/facebook-301-0-0-0-262-3-android-apk-download/download/?key=e072ccd039a42e60482db4c0ac6c9924102e8cba,"280, 320dpi ",64132df1f979529173afac07df5be642,"com.facebook.katana_301.0.0.0.262-263768028_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,5eb427b213af0053430e423e28935a80647bd25f,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,22433765fa80d06b7ea38bbc029e5eddc90b66370002c10554c14289fb248ea7,"41.59 MB (43,613,727 bytes)Supports installation on external storage.",301.0.0.0.262 (263768028)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-297-0-0-0-35-release/facebook-297-0-0-0-35-android-apk-download/,Facebook 297.0.0.0.35 alpha (arm-v7a) (560-640dpi) (Android 5.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
November 4, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-297-0-0-0-35-release/facebook-297-0-0-0-35-android-apk-download/download/?key=b86f21f36e403dc23c74fb9af50cd4075478286b,"560, 640dpi ",ee9dd84359f9605e78036869982e104d,"com.facebook.katana_297.0.0.0.35-254658308_minAPI21(armeabi-v7a)(560,640dpi)_apkmirror.com.apk","Min: Android 5.0 (Lollipop, API 21)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,9e991ac8b54dbe16300612986899cacfd8299c54,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,7f303608d202f5c3ce795a14844c6dd62ce23e5cd8bce87b3d444b6141d042b3,"40.93 MB (42,920,130 bytes)Supports installation on external storage.",297.0.0.0.35 (254658308)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-291-0-0-0-107-release/facebook-291-0-0-0-107-android-apk-download/,Facebook 291.0.0.0.107 alpha (arm-v7a) (360-480dpi) (Android 4.4+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
September 28, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-291-0-0-0-107-release/facebook-291-0-0-0-107-android-apk-download/download/?key=c927182201a7a6046c9cf76b70d131f5307c7296,"360, 400, 420, 480dpi ",2650f389f56f8806dc3a7297040bcd92,"com.facebook.katana_291.0.0.0.107-248036682_minAPI19(armeabi-v7a)(420,400,360,480dpi)_apkmirror.com.apk","Min: Android 4.4 (Kitkat, API 19)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,42588cc8d1be47061682a4ced6e063a7af92e616,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,311b368e699b97af5198f590af4cafd84c2c61bebf4b06fadec86669c1cdb18a,"40.82 MB (42,801,158 bytes)Supports installation on external storage.",291.0.0.0.107 (248036682)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-284-0-0-19-107-release/facebook-284-0-0-19-107-android-apk-download/,Facebook 284.0.0.19.107 beta (arm-v7a) (120-160dpi) (Android 4.4+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
August 13, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-284-0-0-19-107-release/facebook-284-0-0-19-107-android-apk-download/download/?key=e8bf1a1c4a67ab544518f3ed95a19421462d0c8c,"120, 160dpi ",cee40c88bcc58b6bedf39a009f2bf028,"com.facebook.katana_284.0.0.19.107-238516718_minAPI19(armeabi-v7a)(120,160dpi)_apkmirror.com.apk","Min: Android 4.4 (Kitkat, API 19)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,45c5b0b9863288779f901eef2389e155dbfcd73c,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,5b8fdeb06a3ae4739b612529fc60e47e31bb6ddcdc9f6b2f00e33af8587a41b2,"39.18 MB (41,081,782 bytes)Supports installation on external storage.",284.0.0.19.107 (238516718)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-279-0-0-43-120-release/facebook-279-0-0-43-120-20-android-apk-download/,Facebook 279.0.0.43.120 (arm-v7a) (360-480dpi) (Android 4.1+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 16, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-279-0-0-43-120-release/facebook-279-0-0-43-120-20-android-apk-download/download/?key=63a9820a4fd4b3a20e1f3a34b7d0b391f14884ea,"360, 400, 420, 480dpi ",731c5e7249216aa431ac4fe4f4b961e2,"com.facebook.katana_279.0.0.43.120-231020800_minAPI16(armeabi-v7a)(420,400,360,480dpi)_apkmirror.com.apk","Min: Android 4.1 (Jelly Bean, API 16)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,21b8ad16e7e316b655803b29b843ff190439cbe7,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,2977786c23ac2b7a3e5a9d28ec72aa070d1ca121fc91689e9cfc653fbe1d9847,"39.74 MB (41,666,596 bytes)Supports installation on external storage.",279.0.0.43.120 (231020800)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-281-0-0-0-50-release/facebook-281-0-0-0-50-android-apk-download/,Facebook 281.0.0.0.50 alpha (arm-v7a) (280-320dpi) (Android 9.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 17, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-281-0-0-0-50-release/facebook-281-0-0-0-50-android-apk-download/download/?key=72eeffb024bc71a0ebb389f5b5943e5fcd6909a1,"280, 320dpi ",59e9924c8a499c0f180453232e2d3828,"com.facebook.katana_281.0.0.0.50-231503777_minAPI28(armeabi-v7a)(320,280dpi)_apkmirror.com.apk","Min: Android 9.0 (Pie, API 28)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,c871510be7dd48261a377085054516d0d2ad4afb,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,45863228959c1aafc80a6222398daa1f59ddd250212ed010e7443e23da5e8b6f,"50.97 MB (53,441,732 bytes)Supports installation on external storage.",281.0.0.0.50 (231503777)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-280-0-0-26-122-release/facebook-280-0-0-26-122-android-apk-download/,Facebook 280.0.0.26.122 beta (arm-v7a) (360-480dpi) (Android 4.1+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 17, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-280-0-0-26-122-release/facebook-280-0-0-26-122-android-apk-download/download/?key=27dbd55608595e0cc888a874b83bfd32f93d40e5,"360, 400, 420, 480dpi ",7ff89c20369c2a0e08d6dbbbdf49b2b5,"com.facebook.katana_280.0.0.26.122-231849468_minAPI16(armeabi-v7a)(420,400,360,480dpi)_apkmirror.com.apk","Min: Android 4.1 (Jelly Bean, API 16)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,1e03f5867ebb31c306c89542887fa9ff59032689,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,0104ed996b124de71c3a9f573a785fffc1953e496bff098761ac86b6cb9ecc8f,"39.78 MB (41,717,472 bytes)Supports installation on external storage.",280.0.0.26.122 (231849468)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-281-0-0-0-72-release/facebook-281-0-0-0-72-6-android-apk-download/,Facebook 281.0.0.0.72 alpha (arm-v7a) (280-320dpi) (Android 4.1+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 18, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-281-0-0-0-72-release/facebook-281-0-0-0-72-6-android-apk-download/download/?key=d454fde8db736678d5eff772bdc06efc5b8e25ae,"280, 320dpi ",a727465808b6f2ce8234e7d3ee616d60,"com.facebook.katana_281.0.0.0.72-231854668_minAPI16(armeabi-v7a)(320,280dpi)_apkmirror.com.apk","Min: Android 4.1 (Jelly Bean, API 16)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,bac32008a92b2db4b7d5d5b618377eceae5c8db8,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,079fd031fa05b20bc094006babf8405d5b3454ecf80c993d4af24531f3298b8e,"39.33 MB (41,239,268 bytes)Supports installation on external storage.",281.0.0.0.72 (231854668)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-280-0-0-34-122-release/facebook-280-0-0-34-122-android-apk-download/,Facebook 280.0.0.34.122 beta (arm-v7a) (360-480dpi) (Android 4.1+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 19, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-280-0-0-34-122-release/facebook-280-0-0-34-122-android-apk-download/download/?key=f6953c9562726dd7902e0ec75e0099fade197ae9,"360, 400, 420, 480dpi ",4cb93cae98eabcf7ab632878aaef4b84,"com.facebook.katana_280.0.0.34.122-232177662_minAPI16(armeabi-v7a)(420,400,360,480dpi)_apkmirror.com.apk","Min: Android 4.1 (Jelly Bean, API 16)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,d612e2b51547bc38e8c0c01e7fb8167c027ee1ba,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,077199357e96393fb7e541b9d96bfb8835f2814a7eb4832059a9e95ca26cdc57,"39.75 MB (41,676,512 bytes)Supports installation on external storage.",280.0.0.34.122 (232177662)
https://www.apkmirror.com/apk/facebook-2/facebook/facebook-281-0-0-0-94-release/facebook-281-0-0-0-94-2-android-apk-download/,Facebook 281.0.0.0.94 alpha (arm-v7a) (280-320dpi) (Android 9.0+),"CN=Facebook Corporation, OU=Facebook, O=Facebook Mobile, L=Palo Alto, ST=CA, C=US","
July 19, 2020 ","Meta Platforms, Inc.",https://www.apkmirror.com/apk/facebook-2/facebook/facebook-281-0-0-0-94-release/facebook-281-0-0-0-94-2-android-apk-download/download/?key=026203b9e066567121286f641ce742b4315a9514,"280, 320dpi ",5124e56181dd46ea547cd543fe03013e,"com.facebook.katana_281.0.0.0.94-232197679_minAPI28(armeabi-v7a)(320,280dpi)_apkmirror.com.apk","Min: Android 9.0 (Pie, API 28)Target: Android 10 (Q, API 29)",com.facebook.katana,8a3c4b262d721acd49a4bf97d5213199c86fa2b9,82ef6326691e36113f90bc23242bc5ea28f83909,e3f9e1e0cf99d0e56a055ba65e241b3399f7cea524326b0cdd6ec1327ed0fdc1,e628f9e4a6e41a2dc48aac830052478c1a23405a2abbdececa2d70872303526b,"51.12 MB (53,598,683 bytes)Supports installation on external storage.",281.0.0.0.94 (232197679)
